630,brute_force,0.0,1.0,35,0.0,0.0,2.0,-30.0,30.0,102.0
631,brute_force,0.0,1.0,35,0.0,0.1,2.0,-30.0,30.0,102.0
632,brute_force,0.0,0.5,35,0.0,0.2,2.0,-30.0,30.0,102.0
633,brute_force,0.0,0.5,35,0.0,0.3,2.0,-30.0,30.0,102.0
634,brute_force,0.0,0.5,35,0.0,0.4,2.0,-30.0,30.0,102.0
635,brute_force,0.0,0.5,35,0.0,0.5,2.0,-30.0,30.0,102.0
636,brute_force,0.0,0.0,35,0.0,0.6000000000000001,2.0,-30.0,30.0,102.0
637,brute_force,0.0,0.0,35,0.0,0.7000000000000001,2.0,-30.0,30.0,102.0
638,brute_force,0.0,0.0,35,0.0,0.8,2.0,-30.0,30.0,102.0
639,brute_force,0.0,0.0,35,0.0,0.9,2.0,-30.0,30.0,102.0
640,brute_force,0.0,0.0,35,0.0,1.0,2.0,-30.0,30.0,102.0
641,brute_force,0.0,1.0,35,0.1,0.0,2.0,-30.0,30.0,102.0
642,brute_force,0.0,1.0,35,0.1,0.1,2.0,-30.0,30.0,102.0
643,brute_force,0.0,1.0,35,0.1,0.2,2.0,-30.0,30.0,102.0
644,brute_force,0.0,1.0,35,0.1,0.3,2.0,-30.0,30.0,102.0
645,brute_force,0.0,1.0,35,0.1,0.4,2.0,-30.0,30.0,102.0
646,brute_force,0.0,1.0,35,0.1,0.5,2.0,-30.0,30.0,102.0
647,brute_force,0.0,0.5,35,0.1,0.6000000000000001,2.0,-30.0,30.0,102.0
648,brute_force,0.0,0.0,35,0.1,0.7000000000000001,2.0,-30.0,30.0,102.0
649,brute_force,0.0,0.0,35,0.1,0.8,2.0,-30.0,30.0,102.0
650,brute_force,0.0,0.0,35,0.1,0.9,2.0,-30.0,30.0,102.0
651,brute_force,0.0,0.0,35,0.1,1.0,2.0,-30.0,30.0,102.0
652,brute_force,0.0,1.0,35,0.2,0.0,2.0,-30.0,30.0,102.0
653,brute_force,0.0,1.0,35,0.2,0.1,2.0,-30.0,30.0,102.0
654,brute_force,0.0,1.0,35,0.2,0.2,2.0,-30.0,30.0,102.0
655,brute_force,0.0,1.5,35,0.2,0.3,2.0,-30.0,30.0,102.0
656,brute_force,0.0,1.5,35,0.2,0.4,2.0,-30.0,30.0,102.0
657,brute_force,0.0,1.0,35,0.2,0.5,2.0,-30.0,30.0,102.0
658,brute_force,0.0,1.0,35,0.2,0.6000000000000001,2.0,-30.0,30.0,102.0
659,brute_force,0.0,0.5,35,0.2,0.7000000000000001,2.0,-30.0,30.0,102.0
660,brute_force,0.0,0.5,35,0.2,0.8,2.0,-30.0,30.0,102.0
661,brute_force,0.0,0.0,35,0.2,0.9,2.0,-30.0,30.0,102.0
662,brute_force,0.0,0.0,35,0.2,1.0,2.0,-30.0,30.0,102.0
663,brute_force,0.0,1.5,35,0.3,0.1,2.0,-30.0,30.0,102.0
664,brute_force,0.0,1.5,35,0.3,0.2,2.0,-30.0,30.0,102.0
665,brute_force,0.0,2.5,35,0.3,0.3,2.0,-30.0,30.0,102.0
666,brute_force,0.0,1.0,35,0.3,0.4,2.0,-30.0,30.0,102.0
667,brute_force,0.0,1.0,35,0.3,0.5,2.0,-30.0,30.0,102.0
668,brute_force,0.0,1.0,35,0.3,0.6000000000000001,2.0,-30.0,30.0,102.0
669,brute_force,0.0,1.0,35,0.3,0.7000000000000001,2.0,-30.0,30.0,102.0
670,brute_force,0.0,1.5,35,0.3,0.8,2.0,-30.0,30.0,102.0
671,brute_force,0.0,0.5,35,0.3,0.9,2.0,-30.0,30.0,102.0
672,brute_force,0.0,0.5,35,0.3,1.0,2.0,-30.0,30.0,102.0
673,brute_force,0.0,1.5,35,0.4,0.2,2.0,-30.0,30.0,102.0
674,brute_force,0.0,1.5,35,0.4,0.3,2.0,-30.0,30.0,102.0
675,brute_force,0.0,1.0,35,0.4,0.4,2.0,-30.0,30.0,102.0
676,brute_force,0.0,1.0,35,0.4,0.5,2.0,-30.0,30.0,102.0
677,brute_force,0.0,1.0,35,0.4,0.6000000000000001,2.0,-30.0,30.0,102.0
678,brute_force,0.0,1.0,35,0.4,0.7000000000000001,2.0,-30.0,30.0,102.0
679,brute_force,0.0,1.0,35,0.4,0.8,2.0,-30.0,30.0,102.0
680,brute_force,0.0,1.5,35,0.4,0.9,2.0,-30.0,30.0,102.0
681,brute_force,0.0,1.5,35,0.4,1.0,2.0,-30.0,30.0,102.0
682,brute_force,0.0,1.0,35,0.5,0.3,2.0,-30.0,30.0,102.0
683,brute_force,0.0,1.0,35,0.5,0.4,2.0,-30.0,30.0,102.0
684,brute_force,0.0,1.0,35,0.5,0.5,2.0,-30.0,30.0,102.0